UMAP 1,UMAP 2,UMAP 3,label
2.3100634,7.2089586,7.31971,Lung_Opacity
3.3478045,1.460323,4.8394384,Lung_Opacity
1.8061429,4.546444,5.463234,Lung_Opacity
2.7107246,3.5308416,7.9431376,Lung_Opacity
0.51471424,7.9847007,8.438467,Lung_Opacity
0.137671,4.8012586,7.3061967,Lung_Opacity
1.6361406,4.0785246,7.232538,Lung_Opacity
2.0599496,2.3508582,7.7038503,Lung_Opacity
0.8169324,6.7595234,8.297307,Lung_Opacity
2.0620017,3.9282842,8.319695,Lung_Opacity
2.6794865,2.4546592,7.5630345,Lung_Opacity
0.3256343,7.217701,7.3677864,Lung_Opacity
0.52037704,2.754337,8.856509,Lung_Opacity
1.1791718,2.1817317,8.978843,Lung_Opacity
-0.86873776,2.6102233,8.663746,Lung_Opacity
1.0806834,6.684634,7.876787,Lung_Opacity
3.6679037,2.676765,6.6229444,Lung_Opacity
0.9781079,5.1084085,6.251746,Lung_Opacity
0.44622162,3.403251,8.215247,Lung_Opacity
2.6283758,3.4842026,7.5565534,Lung_Opacity
-0.6644134,4.652817,7.7681375,Lung_Opacity
1.6901945,3.1337473,6.1140776,Lung_Opacity
-0.096476674,8.331342,7.0660815,Lung_Opacity
-0.009892701,7.3391814,7.7523656,Lung_Opacity
2.630061,3.7243388,8.221665,Lung_Opacity
1.9882197,3.8494086,7.8603168,Lung_Opacity
2.0496743,5.0115786,8.335577,Lung_Opacity
1.6197103,3.934715,5.9737363,Lung_Opacity
2.4570813,3.7833092,7.500383,Lung_Opacity
1.1275492,5.763022,6.950961,Lung_Opacity
2.2702525,7.093238,7.2162046,Lung_Opacity
2.1582422,4.0781136,7.548032,Lung_Opacity
1.136498,4.525487,5.8802853,Lung_Opacity
1.6448174,5.9159656,5.8663206,Lung_Opacity
0.8895677,5.9539847,6.96908,Lung_Opacity
1.7607367,3.7290256,8.090941,Lung_Opacity
3.004102,3.6367095,6.432254,Lung_Opacity
2.6985698,4.0099287,7.4489727,Lung_Opacity
3.0050406,3.625027,7.5740905,Lung_Opacity
0.79218835,4.486744,6.168364,Lung_Opacity
1.4756317,6.967115,8.178258,Lung_Opacity
2.0833218,5.7480354,7.3939295,Lung_Opacity
0.020020982,7.1827893,8.522935,Lung_Opacity
2.0824702,6.5985117,8.412726,Lung_Opacity
1.1890996,4.6320877,5.7413497,Lung_Opacity
1.9877053,5.116511,5.4842987,Lung_Opacity
1.5229278,4.223467,6.318133,Lung_Opacity
2.323845,4.3609295,7.1782713,Lung_Opacity
2.671802,3.275358,7.8853674,Lung_Opacity
1.0858014,4.637656,6.984345,Lung_Opacity
1.068532,2.3692145,9.0300255,Lung_Opacity
0.5874221,5.9042816,6.875564,Lung_Opacity
1.8429517,8.286904,7.0827737,Lung_Opacity
1.2181512,2.1382685,8.534122,Lung_Opacity
2.0984747,5.698562,8.1016245,Lung_Opacity
1.4579458,6.135045,5.091802,Lung_Opacity
1.7646352,4.1260514,6.3877993,Lung_Opacity
1.1846817,7.5305786,7.9308796,Lung_Opacity
1.9306431,4.158207,6.3979597,Lung_Opacity
2.7382514,3.7941852,5.770867,Lung_Opacity
2.0007856,7.4221616,7.1994886,Lung_Opacity
-0.7170386,4.5702996,7.8928595,Lung_Opacity
2.2670481,6.766224,8.344827,Lung_Opacity
1.4213891,5.2484055,8.551005,Lung_Opacity
1.5633031,4.2298074,7.197887,Lung_Opacity
2.4330063,3.588983,8.005552,Lung_Opacity
0.23815426,2.4510534,8.853942,Lung_Opacity
3.0843258,3.591059,7.591283,Lung_Opacity
3.1681905,2.9368503,6.8770785,Lung_Opacity
0.5227964,8.532569,7.146534,Lung_Opacity
1.71172,2.4100256,8.393213,Lung_Opacity
2.026684,4.004854,6.7518606,Lung_Opacity
1.0455265,2.8996763,8.887173,Lung_Opacity
1.2186607,4.1951885,6.0945067,Lung_Opacity
3.073601,4.2290344,6.7232747,Lung_Opacity
2.7292008,4.4363832,6.703871,Lung_Opacity
2.8788853,5.923071,7.050452,Lung_Opacity
2.5100043,4.240128,5.441484,Lung_Opacity
1.8328762,7.912024,7.7914786,Lung_Opacity
2.0525799,7.500062,6.492421,Lung_Opacity
2.6372957,3.3051248,6.5485897,Lung_Opacity
0.12651423,6.6944795,7.919484,Lung_Opacity
1.9467978,3.6815033,7.915462,Lung_Opacity
1.674992,4.2536173,5.9750233,Lung_Opacity
2.5072088,3.101841,7.667114,Lung_Opacity
1.285624,7.3876977,7.16429,Lung_Opacity
1.8521308,3.846185,7.3948765,Lung_Opacity
3.0710158,3.3090386,7.1948924,Lung_Opacity
1.1962099,6.653708,8.434489,Lung_Opacity
2.303691,4.863458,5.572146,Lung_Opacity
1.3320832,5.1016817,8.187543,Lung_Opacity
1.6774471,3.108225,6.167492,Lung_Opacity
-0.12540598,7.463534,7.5226398,Lung_Opacity
1.4296724,4.495619,5.7678776,Lung_Opacity
2.0141926,4.4943204,5.462443,Lung_Opacity
3.0813487,2.975163,6.3919106,Lung_Opacity
2.1590962,7.1154013,6.3867087,Lung_Opacity
2.5123644,5.120054,6.71564,Lung_Opacity
2.1071672,2.255002,7.1207166,Lung_Opacity
0.388252,3.643173,8.26773,Lung_Opacity
0.50804746,3.214294,9.157021,Lung_Opacity
0.36854768,2.0833094,8.177163,Lung_Opacity
3.5080628,1.5104786,5.2561455,Lung_Opacity
2.9281962,3.4890165,7.783263,Lung_Opacity
1.9839314,6.6614013,8.701041,Lung_Opacity
-0.048892856,5.7208056,6.5535426,Lung_Opacity
1.2576755,8.640364,7.9548216,Lung_Opacity
2.8740964,7.0515347,7.325023,Lung_Opacity
1.8525292,3.5905602,6.566966,Lung_Opacity
-1.0025692,3.4630938,8.42693,Lung_Opacity
3.22293,3.997767,7.6622553,Lung_Opacity
-0.29591215,5.4429803,7.0378275,Lung_Opacity
1.0370246,7.5073695,8.35499,Lung_Opacity
0.6419985,4.532602,7.309309,Lung_Opacity
0.24730541,6.864911,8.043829,Lung_Opacity
1.9897813,5.8530154,7.726448,Lung_Opacity
1.2246591,5.79941,6.4228745,Lung_Opacity
1.9942721,5.888606,8.462296,Lung_Opacity
0.09799998,7.001795,7.779097,Lung_Opacity
1.3735503,5.3262687,6.4127955,Lung_Opacity
0.83137673,5.056296,6.7627974,Lung_Opacity
2.3436954,3.2935896,7.5007896,Lung_Opacity
1.4423009,4.01026,7.8843966,Lung_Opacity
2.1973858,7.021928,8.673321,Lung_Opacity
3.0990531,3.107407,6.753429,Lung_Opacity
2.8109944,4.7453575,7.219439,Lung_Opacity
1.707785,4.4188848,5.537288,Lung_Opacity
1.1262745,4.4478393,6.752916,Lung_Opacity
2.4543269,4.0603375,6.348377,Lung_Opacity
2.8112223,3.1904051,7.9717984,Lung_Opacity
3.2420232,5.6687236,7.4466906,Lung_Opacity
3.2543468,2.809639,6.683612,Lung_Opacity
1.8265951,3.7563677,7.6966996,Lung_Opacity
2.6673782,3.2907538,7.8337803,Lung_Opacity
2.144296,4.8449016,8.278492,Lung_Opacity
1.264138,7.2178135,6.3433204,Lung_Opacity
2.143626,4.1253586,6.5330195,Lung_Opacity
0.9420223,3.8000765,6.4437838,Lung_Opacity
2.6089818,3.6629214,7.246861,Lung_Opacity
1.4440491,8.5414915,7.61836,Lung_Opacity
1.389747,4.2037716,7.931396,Lung_Opacity
2.6582313,3.2671509,7.119199,Lung_Opacity
1.9967014,3.5801399,7.821674,Lung_Opacity
1.6442082,4.6450605,5.5908723,Lung_Opacity
1.9347556,7.0107865,7.084867,Lung_Opacity
2.431358,4.2311416,6.2951736,Lung_Opacity
1.771405,6.8249545,6.518054,Lung_Opacity
2.1715395,2.5758517,7.9101653,Lung_Opacity
1.5311229,4.034108,7.181617,Lung_Opacity
0.47037405,4.444477,6.4521585,Lung_Opacity
1.2685614,7.382485,8.625442,Lung_Opacity
1.798828,5.056504,5.550316,Lung_Opacity
2.5770004,4.3803463,6.1247096,Lung_Opacity
0.33450174,4.836835,7.5900207,Lung_Opacity
1.0788162,4.5022364,6.031084,Lung_Opacity
5.286833,5.6594114,6.793032,Lung_Opacity
2.0428574,4.927555,8.218182,Lung_Opacity
0.5504623,7.6367,7.8449802,Lung_Opacity
1.2963265,5.595317,6.3720856,Lung_Opacity
0.04933314,7.710523,6.3974237,Lung_Opacity
1.4648272,7.486791,8.056181,Lung_Opacity
1.5318879,5.401152,7.3352194,Lung_Opacity
0.89914936,7.3239646,7.8019576,Lung_Opacity
3.5914829,1.4246523,5.340964,Lung_Opacity
2.2639391,3.9207652,7.113299,Lung_Opacity
0.6260349,4.441188,7.4282947,Lung_Opacity
1.0028046,5.2229238,8.191562,Lung_Opacity
0.6703979,6.8529363,7.966085,Lung_Opacity
1.8745542,7.4119124,7.4361095,Lung_Opacity
3.8323913,2.6926746,6.962973,Lung_Opacity
-0.39748302,3.224765,8.523106,Lung_Opacity
1.7441193,4.50761,5.570457,Lung_Opacity
2.0940382,5.652289,8.078797,Lung_Opacity
2.3945973,4.2434516,6.6138062,Lung_Opacity
1.2698747,2.366012,7.993815,Lung_Opacity
1.2701626,6.8780737,8.891332,Lung_Opacity
0.64921004,2.7534246,8.275323,Lung_Opacity
0.75217676,6.7705684,6.9193525,Lung_Opacity
1.8367116,3.7704873,7.0756354,Lung_Opacity
3.753072,2.565626,6.588571,Lung_Opacity
3.2740371,2.9360843,6.6509295,Lung_Opacity
2.764699,3.5459614,8.119916,Lung_Opacity
2.151307,4.005499,5.6793427,Lung_Opacity
1.9310277,4.396467,5.450855,Lung_Opacity
3.2243366,3.356342,6.5415883,Lung_Opacity
1.5949535,7.840415,6.4443407,Lung_Opacity
2.707814,4.908862,7.2125483,Lung_Opacity
2.1158922,4.6548567,5.4414225,Lung_Opacity
2.2098207,4.1189694,8.117313,Lung_Opacity
1.2544731,4.83464,6.201393,Lung_Opacity
1.4158052,6.659443,9.001327,Lung_Opacity
2.8612704,3.1581137,7.517861,Lung_Opacity
1.3246294,4.625113,6.0625553,Lung_Opacity
0.35246703,4.7866936,6.840233,Lung_Opacity
3.1304479,2.9931114,6.390073,Lung_Opacity
2.6620674,3.958701,8.340772,Lung_Opacity
0.8450677,5.56418,6.4083734,Lung_Opacity
2.7419107,3.4352663,8.143149,Lung_Opacity
0.43654284,7.083239,7.010201,Lung_Opacity
2.2808626,3.9693873,6.726844,Lung_Opacity
1.7094958,3.4961157,6.985603,Lung_Opacity
2.0694196,4.173372,6.3542347,Lung_Opacity
4.099509,2.8552704,6.7023234,Lung_Opacity
2.2147608,2.9373107,7.909411,Lung_Opacity
1.6295048,7.710081,6.6645193,Lung_Opacity
1.35106,5.5097027,6.73989,Lung_Opacity
2.8774962,2.9803178,7.7138805,Lung_Opacity
1.8304002,7.5639057,6.6381483,Lung_Opacity
0.32336482,3.3808186,7.883495,Lung_Opacity
1.5114899,3.8528965,6.7421846,Lung_Opacity
0.49080646,5.0405455,7.0793605,Lung_Opacity
2.4489944,4.1647325,5.7452016,Lung_Opacity
0.28058517,8.433472,7.5070786,Lung_Opacity
0.5766769,6.357897,6.79817,Lung_Opacity
2.6830993,4.135503,6.730469,Lung_Opacity
2.1947339,4.962559,6.8298497,Lung_Opacity
2.3664222,4.2970176,6.626212,Lung_Opacity
3.0676975,4.228342,6.679289,Lung_Opacity
1.6047857,5.079414,6.1763253,Lung_Opacity
1.5551115,6.1711564,5.925298,Lung_Opacity
1.8490993,4.478143,5.509891,Lung_Opacity
1.2039692,5.097576,7.0096064,Lung_Opacity
2.7558904,3.6249113,7.8376985,Lung_Opacity
1.7895268,5.7889843,5.71647,Lung_Opacity
1.9484814,4.5028768,5.4707994,Lung_Opacity
2.7990372,3.6340418,7.0702667,Lung_Opacity
2.2359488,4.2581773,5.313374,Lung_Opacity
1.4935482,6.4944825,6.273414,Lung_Opacity
1.6976686,4.51531,5.649948,Lung_Opacity
-0.51133746,7.426066,6.3704395,Lung_Opacity
3.5673423,1.4693416,5.358497,Lung_Opacity
2.138138,6.7742615,8.398131,Lung_Opacity
1.6760452,7.527126,6.489915,Lung_Opacity
2.6598349,4.356922,5.834655,Lung_Opacity
1.7128637,7.297046,7.1752763,Lung_Opacity
2.4135282,3.764986,8.401346,Lung_Opacity
-0.040746287,7.9812336,7.1768913,Lung_Opacity
1.8530558,6.413385,9.008526,Lung_Opacity
3.1323423,3.607844,7.4561753,Lung_Opacity
1.5320474,7.216293,7.7971215,Lung_Opacity
0.7608585,2.602967,8.425923,Lung_Opacity
0.3703995,4.620866,7.4821496,Lung_Opacity
1.1967343,5.074529,6.215193,Lung_Opacity
1.5158031,4.179711,8.095352,Lung_Opacity
1.4490582,4.3739333,5.7929378,Lung_Opacity
-1.0006729,5.2619586,8.112256,Lung_Opacity
2.7222965,3.742363,8.252327,Lung_Opacity
2.8574917,5.14078,7.428103,Lung_Opacity
1.6132857,4.197716,6.871317,Lung_Opacity
1.5853461,4.1525455,6.093089,Lung_Opacity
2.5396917,4.2780266,5.8127823,Lung_Opacity
1.9431559,6.304613,6.880149,Lung_Opacity
1.9095582,6.1464386,8.384205,Lung_Opacity
0.6665172,5.167804,7.4576945,Lung_Opacity
1.8451157,3.812277,7.6378164,Lung_Opacity
2.2089956,4.0951567,6.7408686,Lung_Opacity
1.2910521,5.3478017,6.165672,Lung_Opacity
1.9185326,3.929959,6.1592846,Lung_Opacity
1.0244622,4.230771,7.589031,Lung_Opacity
-0.31256434,5.1083646,7.6495233,Lung_Opacity
-0.20685735,8.091536,7.8969517,Lung_Opacity
2.0134766,7.0411854,8.8532715,Lung_Opacity
1.3378526,6.363134,8.332603,Lung_Opacity
2.6069899,3.734616,8.230968,Lung_Opacity
1.9511262,7.7710834,7.841379,Lung_Opacity
-0.86003745,3.279255,9.018013,Lung_Opacity
0.9742553,1.9085767,8.494664,Lung_Opacity
1.1638936,7.3221064,7.3984766,Lung_Opacity
1.5343821,6.864553,7.814536,Lung_Opacity
2.6533144,3.1689627,7.649348,Lung_Opacity
0.37101325,3.4802928,8.302016,Lung_Opacity
1.9035292,3.9235337,7.2565403,Lung_Opacity
0.630592,6.041327,8.562205,Lung_Opacity
0.7672768,7.151844,7.3361273,Lung_Opacity
1.8475345,7.6443453,8.585168,Lung_Opacity
1.6971667,4.499472,5.7883487,Lung_Opacity
2.3350382,3.4911606,7.0402317,Lung_Opacity
0.008654199,4.767997,6.984113,Lung_Opacity
2.1149614,4.73169,5.511961,Lung_Opacity
0.13661906,8.968743,7.42569,Lung_Opacity
3.1569037,1.6969839,4.8067183,Lung_Opacity
1.7923095,6.7128525,7.8153143,Lung_Opacity
2.006257,4.186964,7.944084,Lung_Opacity
3.1805584,3.8246694,6.4785757,Lung_Opacity
2.6491659,3.2446742,7.747702,Lung_Opacity
3.0355937,3.1157918,6.799683,Lung_Opacity
1.3710554,4.065526,7.886154,Lung_Opacity
1.9325653,3.6986225,8.169844,Lung_Opacity
0.3540382,5.244787,7.3764153,Lung_Opacity
2.1075532,4.077706,8.012332,Lung_Opacity
0.15806729,3.1528537,8.707017,Lung_Opacity
2.3493805,4.2167788,5.6781397,Lung_Opacity
1.3034817,7.3015122,6.3560796,Lung_Opacity
2.7291937,3.4409816,7.228913,Lung_Opacity
1.555042,4.3388433,6.104737,Lung_Opacity
0.972493,4.2391586,7.805279,Lung_Opacity
-0.041138433,7.8591995,7.5765743,Lung_Opacity
0.5263149,2.879313,8.917103,Lung_Opacity
2.4515471,7.276377,7.811996,Lung_Opacity
2.4084296,4.4832997,5.4287357,Lung_Opacity
-1.1747586,3.8539472,8.414291,Lung_Opacity
2.4073505,3.4338903,7.1569557,Lung_Opacity
2.0044546,6.6240296,6.9658713,Lung_Opacity
-0.016184397,2.4316392,9.206558,Lung_Opacity
1.1898632,4.2462587,8.03099,Lung_Opacity
-0.18709081,8.426819,7.239402,Lung_Opacity
1.0240561,6.937914,4.7496595,Lung_Opacity
1.9568806,6.3733044,8.990514,Lung_Opacity
1.2090799,2.0090795,8.928057,Lung_Opacity
2.156512,4.154617,6.934521,Lung_Opacity
2.28505,4.1574717,5.361242,Lung_Opacity
-0.57049626,2.6087315,8.570676,Lung_Opacity
2.338688,3.8900163,6.689863,Lung_Opacity
0.9005412,8.18509,7.7085385,Lung_Opacity
1.5532084,4.2926292,5.6889434,Lung_Opacity
1.7908335,3.5292418,6.7315927,Lung_Opacity
0.6551061,8.122317,7.248921,Lung_Opacity
2.318101,3.739736,8.333585,Lung_Opacity
1.3363205,4.8826513,7.4390616,Lung_Opacity
-0.1907829,8.530863,8.244854,Lung_Opacity
2.3920212,3.5083742,7.903283,Lung_Opacity
3.5265167,3.6815517,6.7217865,Lung_Opacity
1.1206728,6.445445,8.441713,Lung_Opacity
-0.20638481,8.102312,7.9774003,Lung_Opacity
2.3054593,4.6583056,5.5978317,Lung_Opacity
-0.69851387,7.627016,6.383247,Lung_Opacity
0.11555876,5.2821317,7.8293943,Lung_Opacity
2.2085521,4.077886,6.3129535,Lung_Opacity
2.4312859,4.290982,7.17169,Lung_Opacity
1.6401782,4.173741,6.3674808,Lung_Opacity
-0.61971503,7.6041384,7.539694,Lung_Opacity
1.3454448,4.24354,7.9328103,Lung_Opacity
1.2772622,5.8553524,6.9411445,Lung_Opacity
1.9924545,4.4150896,5.861027,Lung_Opacity
2.4411156,3.7947385,8.457327,Lung_Opacity
0.48599136,5.3231034,8.313559,Lung_Opacity
1.3675572,4.82906,5.98466,Lung_Opacity
2.0954893,6.4099436,7.297646,Lung_Opacity
1.9666413,6.886819,6.1026306,Lung_Opacity
-0.04596016,5.999402,8.13594,Lung_Opacity
0.27304676,7.187023,7.7755036,Lung_Opacity
1.6669995,7.597763,6.2671814,Lung_Opacity
2.325934,5.064562,7.081168,Lung_Opacity
-0.14886689,7.1408863,7.9814806,Lung_Opacity
3.6839616,3.7544239,7.0045958,Lung_Opacity
1.4203116,4.109592,7.3032074,Lung_Opacity
2.2943065,3.7244554,5.6045527,Lung_Opacity
1.4377105,7.8764477,8.0860195,Lung_Opacity
1.8365707,6.8080907,8.430357,Lung_Opacity
-0.3613728,8.803168,7.930052,Lung_Opacity
1.4443924,6.3686175,6.340292,Lung_Opacity
1.0781986,2.2679687,8.219586,Lung_Opacity
0.39475667,4.457543,7.1838894,Lung_Opacity
1.9555153,5.62165,7.2901893,Lung_Opacity
3.3772554,2.7457078,6.445188,Lung_Opacity
-0.78095555,3.385455,8.562463,Lung_Opacity
-0.45282692,8.351886,7.5413246,Lung_Opacity
1.8882796,6.710763,8.675309,Lung_Opacity
2.6027868,4.32562,5.886859,Lung_Opacity
1.0862547,4.492111,5.986343,Lung_Opacity
2.1145663,7.465761,8.738226,Lung_Opacity
0.22512843,4.7517395,7.260556,Lung_Opacity
2.1021132,4.396403,5.315084,Lung_Opacity
-0.012418074,8.119229,7.3110476,Lung_Opacity
1.8777514,7.1645355,7.1458216,Lung_Opacity
3.0842342,3.984954,6.9304867,Lung_Opacity
3.3585732,2.5746489,6.661934,Lung_Opacity
0.8975423,3.4850516,8.754529,Lung_Opacity
0.3846794,4.933406,6.2681837,Lung_Opacity
0.99570525,7.131388,7.6929,Lung_Opacity
1.0409694,6.7006946,7.9194207,Lung_Opacity
2.666448,3.6571522,8.048128,Lung_Opacity
1.4283797,7.3663874,7.761342,Lung_Opacity
1.4781151,2.205468,7.939968,Lung_Opacity
1.7332716,6.4474263,6.83112,Lung_Opacity
1.7247332,4.0543723,8.178473,Lung_Opacity
2.4813097,4.247904,6.632036,Lung_Opacity
1.8017265,4.222698,7.84102,Lung_Opacity
2.6509838,4.08229,7.2117662,Lung_Opacity
0.87417156,6.7997985,7.045789,Lung_Opacity
2.5063407,2.56548,7.7395186,Lung_Opacity
1.0415666,4.004489,7.658019,Lung_Opacity
0.59492236,3.0891156,8.081522,Lung_Opacity
2.8797941,3.8118544,6.13847,Lung_Opacity
1.1002316,4.4282155,6.011514,Lung_Opacity
2.7387784,4.1338344,6.545589,Lung_Opacity
2.4763238,3.9567647,7.129758,Lung_Opacity
-0.2958581,6.93641,6.639101,Lung_Opacity
-0.29500464,5.284171,7.3112564,Lung_Opacity
0.32009974,6.2165613,7.086478,Lung_Opacity
1.6679165,4.0493927,7.2586184,Lung_Opacity
1.7993058,3.9613707,7.9170012,Lung_Opacity
2.468728,5.5034986,6.6258297,Lung_Opacity
1.2692202,5.247247,7.565301,Lung_Opacity
2.6820028,4.016878,6.227931,Lung_Opacity
1.9946175,4.1744757,6.684656,Lung_Opacity
2.4147997,3.7652726,8.310666,Lung_Opacity
0.28622887,2.7507625,8.305501,Lung_Opacity
2.184807,4.069526,7.1194158,Lung_Opacity
1.6965976,8.429832,7.8714843,Lung_Opacity
-0.12291716,7.3115487,7.2317853,Lung_Opacity
2.450664,3.6613004,8.260076,Lung_Opacity
1.2120386,7.4143934,8.814505,Lung_Opacity
1.47427,2.7051806,8.591009,Lung_Opacity
1.4413038,2.3533487,8.499238,Lung_Opacity
2.4941175,3.754886,8.405873,Lung_Opacity
1.8637742,3.5175016,6.7675867,Lung_Opacity
0.70316225,3.7881985,6.7574334,Lung_Opacity
1.7075195,6.5187407,6.442258,Lung_Opacity
1.0547016,7.4727473,6.57595,Lung_Opacity
1.5844771,7.3756614,6.4280033,Lung_Opacity
1.863303,6.599393,7.158267,Lung_Opacity
2.941206,7.062094,7.328917,Lung_Opacity
1.9049691,3.273904,6.3124156,Lung_Opacity
1.176759,7.127679,6.4241652,Lung_Opacity
2.8357005,5.3538375,7.470952,Lung_Opacity
-0.010430609,6.649845,6.894242,Lung_Opacity
1.1225463,7.25931,7.703131,Lung_Opacity
2.5686815,4.3228884,5.8214335,Lung_Opacity
1.2529925,4.427675,8.052449,Lung_Opacity
1.2468121,5.8814554,6.2481823,Lung_Opacity
1.3790818,4.2819433,6.503407,Lung_Opacity
2.1295538,3.1106918,6.5506845,Lung_Opacity
1.551566,4.8108974,7.621619,Lung_Opacity
2.211156,6.8576746,7.88148,Lung_Opacity
2.6604133,3.634872,5.735645,Lung_Opacity
-0.1263552,9.018017,7.6791735,Lung_Opacity
1.4909484,4.2248325,7.582631,Lung_Opacity
2.0863178,4.372338,5.470773,Lung_Opacity
2.6187158,3.8448448,8.471912,Lung_Opacity
1.9655094,4.4842625,5.4237437,Lung_Opacity
3.2912793,3.134779,6.693871,Lung_Opacity
2.6455803,3.7605453,8.297652,Lung_Opacity
2.429826,4.2579756,6.316546,Lung_Opacity
1.0801233,5.307486,7.626384,Lung_Opacity
2.7958868,4.114654,6.525154,Lung_Opacity
0.9571254,5.15942,7.1055236,Lung_Opacity
0.23741084,6.8213234,7.0843635,Lung_Opacity
1.1534007,5.186765,7.3825045,Lung_Opacity
3.1579351,5.522772,7.3116574,Lung_Opacity
2.1700368,7.530504,7.9828014,Lung_Opacity
2.075339,3.804006,6.827167,Lung_Opacity
0.65776527,3.5755153,8.246782,Lung_Opacity
1.3672863,7.855372,6.843752,Lung_Opacity
1.6420667,4.6021576,5.62699,Lung_Opacity
1.189254,7.6965,6.4986796,Lung_Opacity
-0.3109692,3.159465,8.663422,Lung_Opacity
1.279614,4.319919,7.9406943,Lung_Opacity
0.61101633,8.114216,8.292796,Lung_Opacity
1.4662539,5.5685616,6.057312,Lung_Opacity
1.1285244,7.0051928,4.6411214,Lung_Opacity
2.6372502,4.373126,6.192538,Lung_Opacity
1.7534789,6.41111,9.05857,Lung_Opacity
0.7813611,6.4431014,6.582888,Lung_Opacity
2.1982114,4.677564,8.633067,Lung_Opacity
0.016889764,6.0041785,8.166497,Lung_Opacity
3.2258122,2.3251736,6.8224835,Lung_Opacity
2.322986,4.326838,6.154749,Lung_Opacity
0.07196786,7.504151,7.8212724,Lung_Opacity
2.7894244,3.8878443,6.4439125,Lung_Opacity
2.7242994,3.125964,7.6847773,Lung_Opacity
2.412937,4.1285386,5.695561,Lung_Opacity
1.278939,3.2100456,5.7450786,Lung_Opacity
1.9127953,5.873782,8.978937,Lung_Opacity
1.5250156,5.0390925,5.6432953,Lung_Opacity
2.4712849,4.074652,6.5657377,Lung_Opacity
2.8941853,7.387409,7.644912,Lung_Opacity
0.1598928,2.6392329,8.623746,Lung_Opacity
3.3533597,2.0261164,6.756123,Lung_Opacity
1.9922621,4.427287,5.4067173,Lung_Opacity
-0.13920829,7.8837285,7.459345,Lung_Opacity
1.639005,4.9092026,6.4896812,Lung_Opacity
1.2378422,7.2211823,7.4752917,Lung_Opacity
0.060912486,5.910294,8.032478,Lung_Opacity
1.9867331,3.8038516,7.437886,Lung_Opacity
2.9368546,7.158544,7.255738,Lung_Opacity
0.79153556,6.4932756,7.6794705,Lung_Opacity
0.86900365,4.4310536,7.0061836,Lung_Opacity
0.82090026,5.531332,7.1236935,Lung_Opacity
1.4679033,7.0131397,6.827321,Lung_Opacity
3.4316406,1.9754583,6.8110766,Lung_Opacity
2.0638816,3.9484596,7.157024,Lung_Opacity
0.3106983,4.690287,7.4214997,Lung_Opacity
2.3985198,3.1870756,7.0573063,Lung_Opacity
1.9485465,3.8900592,6.345406,Lung_Opacity
2.1255982,5.531594,5.792088,Lung_Opacity
0.57703424,6.082295,8.6149845,Lung_Opacity
-0.21899101,6.416685,6.9569626,Lung_Opacity
0.96766746,5.2872953,7.403208,Lung_Opacity
2.3116422,3.9478953,5.682627,Lung_Opacity
1.1540047,4.9825835,6.9454474,Lung_Opacity
0.22722735,4.0527415,8.104825,Lung_Opacity
1.481739,4.816659,7.6128116,Lung_Opacity
0.79122084,7.6364465,6.720032,Lung_Opacity
0.4498611,4.8277526,7.264052,Lung_Opacity
1.0155363,2.2699523,8.362615,Lung_Opacity
2.2236366,3.9571247,6.041979,Lung_Opacity
1.686446,4.1724725,7.8324347,Lung_Opacity
1.4398171,5.3651934,8.463153,Lung_Opacity
1.3204623,5.6247644,7.984239,Lung_Opacity
2.652401,6.284502,7.7969604,Lung_Opacity
-0.47234127,5.671758,7.101241,Lung_Opacity
0.9943753,2.2799203,8.30027,Lung_Opacity
2.0967288,6.332705,6.134522,Lung_Opacity
1.3542932,4.235928,5.932011,Lung_Opacity
5.1028647,3.1305394,6.8235826,Lung_Opacity
2.6277597,3.3338912,6.9034276,Lung_Opacity
2.7206187,2.0867734,7.332133,Lung_Opacity
3.006368,4.259903,5.9132338,Lung_Opacity
2.4775128,3.8482716,8.399872,Lung_Opacity
2.731915,3.1722944,7.487371,Lung_Opacity
2.4600234,5.8061666,6.9675403,Lung_Opacity
0.5799378,8.553542,7.103553,Lung_Opacity
0.64549416,7.0287447,6.9219594,Lung_Opacity
1.8625685,4.0442905,7.747364,Lung_Opacity
2.7115939,3.14904,7.793062,Lung_Opacity
0.44777867,2.0456436,8.8748045,Lung_Opacity
0.7525247,5.1160293,7.4234867,Lung_Opacity
0.47202474,4.150557,8.7887125,Lung_Opacity
2.044835,6.938655,8.500164,Lung_Opacity
1.206707,2.253027,8.998715,Lung_Opacity
2.276801,4.549179,5.490696,Lung_Opacity
0.15561262,7.833896,6.867245,Lung_Opacity
1.1822643,7.9061785,7.5940456,Lung_Opacity
-0.11788215,7.5326757,8.483564,Lung_Opacity
2.490125,4.480924,5.8515816,Lung_Opacity
2.4091363,4.083466,8.319165,Lung_Opacity
2.5095725,3.896236,7.75568,Lung_Opacity
3.3268373,2.270303,6.857911,Lung_Opacity
1.5483212,7.015886,6.367602,Lung_Opacity
1.0759416,6.803228,8.649064,Lung_Opacity
1.8527179,4.141013,7.801487,Lung_Opacity
2.4892678,6.4669743,8.256319,Lung_Opacity
1.5588377,6.7043533,7.880476,Lung_Opacity
1.946649,5.4334974,7.809876,Lung_Opacity
0.62483406,3.821038,8.628133,Lung_Opacity
0.9940605,5.2686296,7.9465175,Lung_Opacity
0.37202388,6.208025,7.2416415,Lung_Opacity
2.3124275,4.534794,5.493318,Lung_Opacity
