classe,intensite_moyenne,ecart_type,est_outlier
Opacité Pulmonaire,0.38828474,0.19766903,Non
Opacité Pulmonaire,0.3981707,0.19979392,Non
Opacité Pulmonaire,0.47308898,0.17529394,Non
Opacité Pulmonaire,0.52752715,0.22117604,Non
Opacité Pulmonaire,0.44465342,0.21270669,Non
Opacité Pulmonaire,0.42081565,0.21007752,Non
Opacité Pulmonaire,0.70598817,0.20435557,Non
Opacité Pulmonaire,0.3349443,0.2065927,Non
Opacité Pulmonaire,0.40518358,0.19415113,Non
Opacité Pulmonaire,0.46016368,0.2256794,Non
Opacité Pulmonaire,0.47624,0.18237549,Non
Opacité Pulmonaire,0.4115766,0.24860796,Non
Opacité Pulmonaire,0.5864229,0.22995302,Non
Opacité Pulmonaire,0.58820677,0.18236046,Non
Opacité Pulmonaire,0.4068952,0.22671376,Non
Opacité Pulmonaire,0.51901746,0.19158593,Non
Opacité Pulmonaire,0.49557287,0.17117992,Non
Opacité Pulmonaire,0.6152861,0.24245326,Non
Opacité Pulmonaire,0.49602467,0.30350122,Non
Opacité Pulmonaire,0.45015636,0.22147906,Non
Opacité Pulmonaire,0.48231217,0.22275999,Non
Opacité Pulmonaire,0.43798274,0.16830555,Non
Opacité Pulmonaire,0.5773797,0.24798992,Non
Opacité Pulmonaire,0.3712233,0.2477678,Non
Opacité Pulmonaire,0.6802472,0.2308527,Non
Opacité Pulmonaire,0.45331228,0.21032919,Non
Opacité Pulmonaire,0.36716592,0.20218615,Non
Opacité Pulmonaire,0.5299987,0.24209832,Non
Opacité Pulmonaire,0.45245212,0.26525927,Non
Opacité Pulmonaire,0.43641523,0.25239596,Non
Opacité Pulmonaire,0.5430665,0.21318695,Non
Opacité Pulmonaire,0.5628428,0.20805895,Non
Opacité Pulmonaire,0.4676178,0.17636798,Non
Opacité Pulmonaire,0.413628,0.20648983,Non
Opacité Pulmonaire,0.46373066,0.18111987,Non
Opacité Pulmonaire,0.6555706,0.1955904,Non
Opacité Pulmonaire,0.6145962,0.24066928,Non
Opacité Pulmonaire,0.58343565,0.20117861,Non
Opacité Pulmonaire,0.47841474,0.2153528,Non
Opacité Pulmonaire,0.59762406,0.17986889,Non
Opacité Pulmonaire,0.48470572,0.27565724,Non
Opacité Pulmonaire,0.41967678,0.22455575,Non
Opacité Pulmonaire,0.4351059,0.19655545,Non
Opacité Pulmonaire,0.4159925,0.20427488,Non
Opacité Pulmonaire,0.54910105,0.2092813,Non
Opacité Pulmonaire,0.34890676,0.22965261,Non
Opacité Pulmonaire,0.61222565,0.24378125,Non
Opacité Pulmonaire,0.39188522,0.13268556,Non
Opacité Pulmonaire,0.34265542,0.28216374,Non
Opacité Pulmonaire,0.58529055,0.26725253,Non
Opacité Pulmonaire,0.4867012,0.13758053,Non
Opacité Pulmonaire,0.51607174,0.25756413,Non
Opacité Pulmonaire,0.4429164,0.27376923,Non
Opacité Pulmonaire,0.5495152,0.21445146,Non
Opacité Pulmonaire,0.448819,0.22159338,Non
Opacité Pulmonaire,0.41721472,0.19880858,Non
Opacité Pulmonaire,0.5105271,0.22196683,Non
Opacité Pulmonaire,0.47562253,0.17920074,Non
Opacité Pulmonaire,0.5419647,0.24492522,Non
Opacité Pulmonaire,0.27489972,0.3190152,Non
Opacité Pulmonaire,0.56860363,0.2658958,Non
Opacité Pulmonaire,0.41911593,0.25987408,Non
Opacité Pulmonaire,0.43942392,0.27933523,Non
Opacité Pulmonaire,0.50462997,0.26865584,Non
Opacité Pulmonaire,0.62128294,0.2490258,Non
Opacité Pulmonaire,0.62034225,0.17958395,Non
Opacité Pulmonaire,0.48311093,0.26088953,Non
Opacité Pulmonaire,0.4377918,0.23921263,Non
Opacité Pulmonaire,0.47596118,0.22111912,Non
Opacité Pulmonaire,0.5947982,0.2147209,Non
Opacité Pulmonaire,0.46193492,0.17445107,Non
Opacité Pulmonaire,0.51344764,0.2209102,Non
Opacité Pulmonaire,0.4553335,0.20967796,Non
Opacité Pulmonaire,0.39248845,0.2902914,Non
Opacité Pulmonaire,0.45741203,0.15719514,Non
Opacité Pulmonaire,0.44550297,0.21350425,Non
Opacité Pulmonaire,0.5118904,0.20635967,Non
Opacité Pulmonaire,0.6178945,0.18752347,Non
Opacité Pulmonaire,0.42059332,0.2872565,Non
Opacité Pulmonaire,0.53090817,0.24585968,Non
Opacité Pulmonaire,0.49002942,0.22669062,Non
Opacité Pulmonaire,0.37741295,0.17672783,Non
Opacité Pulmonaire,0.42357233,0.23462328,Non
Opacité Pulmonaire,0.463167,0.25260377,Non
Opacité Pulmonaire,0.6011978,0.20209154,Non
Opacité Pulmonaire,0.49212617,0.27494675,Non
Opacité Pulmonaire,0.5420177,0.22405526,Non
Opacité Pulmonaire,0.4714453,0.24204814,Non
Opacité Pulmonaire,0.672547,0.22870962,Non
Opacité Pulmonaire,0.41405612,0.14402552,Non
Opacité Pulmonaire,0.54068893,0.29248375,Non
Opacité Pulmonaire,0.46539533,0.20184232,Non
Opacité Pulmonaire,0.64543635,0.20606995,Non
Opacité Pulmonaire,0.6675936,0.21004121,Non
Opacité Pulmonaire,0.42761227,0.23206012,Non
Opacité Pulmonaire,0.6781035,0.1602677,Non
Opacité Pulmonaire,0.3663103,0.1718281,Non
Opacité Pulmonaire,0.47494277,0.23966591,Non
Opacité Pulmonaire,0.48208955,0.20806165,Non
Opacité Pulmonaire,0.47350308,0.18934625,Non
Opacité Pulmonaire,0.43503696,0.18072592,Non
Opacité Pulmonaire,0.67686343,0.28455895,Non
Opacité Pulmonaire,0.46073228,0.2786246,Non
Opacité Pulmonaire,0.5064126,0.23954071,Non
Opacité Pulmonaire,0.51394737,0.22626008,Non
Opacité Pulmonaire,0.45657784,0.19310632,Non
Opacité Pulmonaire,0.5919318,0.2017775,Non
Opacité Pulmonaire,0.43153942,0.2162583,Non
Opacité Pulmonaire,0.47602227,0.21119216,Non
Opacité Pulmonaire,0.591552,0.19374116,Non
Opacité Pulmonaire,0.46376824,0.17736949,Non
Opacité Pulmonaire,0.36846733,0.2155223,Non
Opacité Pulmonaire,0.35571942,0.20866895,Non
Opacité Pulmonaire,0.468035,0.26550815,Non
Opacité Pulmonaire,0.4144264,0.14763376,Non
Opacité Pulmonaire,0.61791223,0.27048045,Non
Opacité Pulmonaire,0.6760775,0.21953592,Non
Opacité Pulmonaire,0.6349048,0.18527529,Non
Opacité Pulmonaire,0.42663926,0.17444462,Non
Opacité Pulmonaire,0.5049877,0.21027857,Non
Opacité Pulmonaire,0.48024088,0.19106528,Non
Opacité Pulmonaire,0.4126145,0.2513631,Non
Opacité Pulmonaire,0.3508296,0.2716777,Non
Opacité Pulmonaire,0.5331784,0.2634665,Non
Opacité Pulmonaire,0.38445842,0.27744246,Non
Opacité Pulmonaire,0.42742974,0.2926728,Non
Opacité Pulmonaire,0.43941718,0.182481,Non
Opacité Pulmonaire,0.6742358,0.25285003,Non
Opacité Pulmonaire,0.476417,0.26419392,Non
Opacité Pulmonaire,0.6559073,0.2520045,Non
Opacité Pulmonaire,0.4154738,0.3078651,Non
Opacité Pulmonaire,0.584883,0.18917714,Non
Opacité Pulmonaire,0.43195546,0.208974,Non
Opacité Pulmonaire,0.5307875,0.21277899,Non
Opacité Pulmonaire,0.4617606,0.28853425,Non
Opacité Pulmonaire,0.5039719,0.2942729,Non
Opacité Pulmonaire,0.4129812,0.2185288,Non
Opacité Pulmonaire,0.60618454,0.16410933,Non
Opacité Pulmonaire,0.50772434,0.24111784,Non
Opacité Pulmonaire,0.6022526,0.19423287,Non
Opacité Pulmonaire,0.5296725,0.27470404,Non
Opacité Pulmonaire,0.6191731,0.19392411,Non
Opacité Pulmonaire,0.49895826,0.21503344,Non
Opacité Pulmonaire,0.6090008,0.26096478,Non
Opacité Pulmonaire,0.581207,0.1886832,Non
Opacité Pulmonaire,0.63937753,0.22646363,Non
Opacité Pulmonaire,0.4729995,0.1731638,Non
Opacité Pulmonaire,0.4395324,0.21384105,Non
Opacité Pulmonaire,0.36962304,0.2863975,Non
Opacité Pulmonaire,0.48524556,0.2725686,Non
Opacité Pulmonaire,0.50000846,0.22176178,Non
Opacité Pulmonaire,0.46390107,0.20014301,Non
Opacité Pulmonaire,0.5335105,0.2226492,Non
Opacité Pulmonaire,0.48166162,0.18171301,Non
Opacité Pulmonaire,0.52282804,0.23353377,Non
Opacité Pulmonaire,0.5414564,0.18047436,Non
Opacité Pulmonaire,0.5031214,0.22894911,Non
Opacité Pulmonaire,0.45498207,0.27390325,Non
Opacité Pulmonaire,0.631463,0.2239934,Non
Opacité Pulmonaire,0.38574252,0.23848826,Non
Opacité Pulmonaire,0.47891688,0.25543422,Non
Opacité Pulmonaire,0.58149123,0.19588935,Non
Opacité Pulmonaire,0.6027011,0.21097465,Non
Opacité Pulmonaire,0.6060255,0.23542061,Non
Opacité Pulmonaire,0.51339066,0.28436577,Non
Opacité Pulmonaire,0.51469314,0.2649897,Non
Opacité Pulmonaire,0.43688732,0.19896434,Non
Opacité Pulmonaire,0.48237053,0.26361552,Non
Opacité Pulmonaire,0.43017197,0.23592918,Non
Opacité Pulmonaire,0.57020885,0.2150987,Non
Opacité Pulmonaire,0.39354387,0.29216754,Non
Opacité Pulmonaire,0.4930675,0.21928425,Non
Opacité Pulmonaire,0.40429035,0.288425,Non
Opacité Pulmonaire,0.48207024,0.27262175,Non
Opacité Pulmonaire,0.62673366,0.2503093,Non
Opacité Pulmonaire,0.47623396,0.17467208,Non
Opacité Pulmonaire,0.5004414,0.2151721,Non
Opacité Pulmonaire,0.46272805,0.23404995,Non
Opacité Pulmonaire,0.51238143,0.2899502,Non
Opacité Pulmonaire,0.62671804,0.17398867,Non
Opacité Pulmonaire,0.4317248,0.2005621,Non
Opacité Pulmonaire,0.5046139,0.30044037,Non
Opacité Pulmonaire,0.48409867,0.22525527,Non
Opacité Pulmonaire,0.45067465,0.2201857,Non
Opacité Pulmonaire,0.6114879,0.19754612,Non
Opacité Pulmonaire,0.5869413,0.19065596,Non
Opacité Pulmonaire,0.42069113,0.22986542,Non
Opacité Pulmonaire,0.6780146,0.19234404,Non
Opacité Pulmonaire,0.4379658,0.28293574,Non
Opacité Pulmonaire,0.48552966,0.26194468,Non
Opacité Pulmonaire,0.45439106,0.20192415,Non
Opacité Pulmonaire,0.40986454,0.1515795,Non
Opacité Pulmonaire,0.3898192,0.17896792,Non
Opacité Pulmonaire,0.4467896,0.24742678,Non
Opacité Pulmonaire,0.5110901,0.21730115,Non
Opacité Pulmonaire,0.6677745,0.167945,Non
Opacité Pulmonaire,0.5406611,0.19836295,Non
Opacité Pulmonaire,0.4990863,0.24581033,Non
Opacité Pulmonaire,0.45564777,0.21541588,Non
Opacité Pulmonaire,0.43475324,0.23129492,Non
Opacité Pulmonaire,0.43680343,0.19109523,Non
Opacité Pulmonaire,0.46282724,0.29090375,Non
Opacité Pulmonaire,0.51030624,0.23642814,Non
Opacité Pulmonaire,0.43070123,0.23976794,Non
Opacité Pulmonaire,0.45769006,0.26228324,Non
Opacité Pulmonaire,0.43781957,0.29457963,Non
Opacité Pulmonaire,0.68120384,0.15524594,Non
Opacité Pulmonaire,0.39014855,0.2886936,Non
Opacité Pulmonaire,0.48590505,0.22332501,Non
Opacité Pulmonaire,0.5015535,0.26558733,Non
Opacité Pulmonaire,0.4688395,0.15379018,Non
Opacité Pulmonaire,0.41373,0.26849157,Non
Opacité Pulmonaire,0.47305772,0.25630912,Non
Opacité Pulmonaire,0.33220908,0.19134751,Non
Opacité Pulmonaire,0.58306,0.18991475,Non
Opacité Pulmonaire,0.48178652,0.28284386,Non
Opacité Pulmonaire,0.47432116,0.24383329,Non
Opacité Pulmonaire,0.4736712,0.21603392,Non
Opacité Pulmonaire,0.40905455,0.22549915,Non
Opacité Pulmonaire,0.59369767,0.20854573,Non
Opacité Pulmonaire,0.4125894,0.19699302,Non
Opacité Pulmonaire,0.41914198,0.1875046,Non
Opacité Pulmonaire,0.43259272,0.27761486,Non
Opacité Pulmonaire,0.45772457,0.28175747,Non
Opacité Pulmonaire,0.53257686,0.18165869,Non
Opacité Pulmonaire,0.44595554,0.19465697,Non
Opacité Pulmonaire,0.55945396,0.24130957,Non
Opacité Pulmonaire,0.5680922,0.21502236,Non
Opacité Pulmonaire,0.4016979,0.21794976,Non
Opacité Pulmonaire,0.49323663,0.23238666,Non
Opacité Pulmonaire,0.59005123,0.24228828,Non
Opacité Pulmonaire,0.63449293,0.23733795,Non
Opacité Pulmonaire,0.44087118,0.23767884,Non
Opacité Pulmonaire,0.38850778,0.27108103,Non
Opacité Pulmonaire,0.72042257,0.18063346,Non
Opacité Pulmonaire,0.37852582,0.20092145,Non
Opacité Pulmonaire,0.60911196,0.24766403,Non
Opacité Pulmonaire,0.463534,0.26296553,Non
Opacité Pulmonaire,0.59956264,0.18461195,Non
Opacité Pulmonaire,0.54366815,0.27749527,Non
Opacité Pulmonaire,0.42187482,0.21747883,Non
Opacité Pulmonaire,0.4485858,0.30963317,Non
Opacité Pulmonaire,0.56453633,0.16755988,Non
Opacité Pulmonaire,0.45616257,0.2687133,Non
Opacité Pulmonaire,0.41266012,0.2617632,Non
Opacité Pulmonaire,0.45474866,0.16575506,Non
Opacité Pulmonaire,0.6379561,0.18796809,Non
Opacité Pulmonaire,0.47804275,0.17934945,Non
Opacité Pulmonaire,0.6256324,0.20795263,Non
Opacité Pulmonaire,0.5205482,0.22759767,Non
Opacité Pulmonaire,0.50089574,0.27219045,Non
Opacité Pulmonaire,0.55059046,0.24870138,Non
Opacité Pulmonaire,0.47472113,0.19290575,Non
Opacité Pulmonaire,0.5966273,0.18337436,Non
Opacité Pulmonaire,0.6550082,0.20980506,Non
Opacité Pulmonaire,0.6869645,0.22194918,Non
Opacité Pulmonaire,0.46967408,0.23017214,Non
Opacité Pulmonaire,0.3406206,0.26119193,Non
Opacité Pulmonaire,0.42520615,0.24724615,Non
Opacité Pulmonaire,0.5776239,0.24415104,Non
Opacité Pulmonaire,0.4415564,0.22685461,Non
Opacité Pulmonaire,0.6100923,0.25916812,Non
Opacité Pulmonaire,0.5110601,0.20590109,Non
Opacité Pulmonaire,0.5853334,0.28683436,Non
Opacité Pulmonaire,0.3984001,0.17304178,Non
Opacité Pulmonaire,0.43522426,0.2859586,Non
Opacité Pulmonaire,0.4343194,0.20613605,Non
Opacité Pulmonaire,0.60020417,0.2731552,Non
Opacité Pulmonaire,0.49931479,0.26751575,Non
Opacité Pulmonaire,0.45495528,0.21762629,Non
Opacité Pulmonaire,0.5564108,0.24077582,Non
Opacité Pulmonaire,0.4635074,0.25431317,Non
Opacité Pulmonaire,0.41087094,0.21200143,Non
Opacité Pulmonaire,0.36285162,0.21642372,Non
Opacité Pulmonaire,0.47488904,0.19337198,Non
Opacité Pulmonaire,0.43878838,0.28635803,Non
Opacité Pulmonaire,0.66552424,0.14944996,Non
Opacité Pulmonaire,0.6512627,0.20684673,Non
Opacité Pulmonaire,0.5354721,0.24386974,Non
Opacité Pulmonaire,0.403396,0.15870549,Non
Opacité Pulmonaire,0.4353392,0.23239289,Non
Opacité Pulmonaire,0.50065416,0.24092399,Non
Opacité Pulmonaire,0.47601593,0.19616783,Non
Opacité Pulmonaire,0.4671179,0.2686282,Non
Opacité Pulmonaire,0.5996337,0.23134804,Non
Opacité Pulmonaire,0.6772776,0.21805327,Non
Opacité Pulmonaire,0.62154955,0.18656214,Non
Opacité Pulmonaire,0.49522635,0.26394206,Non
Opacité Pulmonaire,0.49395797,0.28345725,Non
Opacité Pulmonaire,0.5051514,0.16721591,Non
Opacité Pulmonaire,0.5651606,0.2060285,Non
Opacité Pulmonaire,0.46314123,0.21762316,Non
Opacité Pulmonaire,0.37914222,0.18815961,Non
Opacité Pulmonaire,0.4007809,0.27069107,Non
Opacité Pulmonaire,0.5568105,0.18606327,Non
Opacité Pulmonaire,0.34766006,0.1920117,Non
Opacité Pulmonaire,0.43561104,0.27855662,Non
Opacité Pulmonaire,0.38372564,0.22481252,Non
Opacité Pulmonaire,0.63453484,0.20537636,Non
Opacité Pulmonaire,0.25137648,0.27284035,Non
Opacité Pulmonaire,0.41433278,0.258503,Non
Opacité Pulmonaire,0.68471694,0.24227734,Non
Opacité Pulmonaire,0.41367823,0.20161314,Non
Opacité Pulmonaire,0.69278234,0.18895562,Non
Opacité Pulmonaire,0.4640525,0.16733016,Non
Opacité Pulmonaire,0.47133973,0.25172383,Non
Opacité Pulmonaire,0.61865455,0.17562214,Non
Opacité Pulmonaire,0.4419982,0.19341263,Non
Opacité Pulmonaire,0.4414189,0.2701563,Non
Opacité Pulmonaire,0.4380451,0.21956794,Non
Opacité Pulmonaire,0.65590405,0.17221288,Non
Opacité Pulmonaire,0.5067546,0.30196786,Non
Opacité Pulmonaire,0.37010992,0.16002677,Non
Opacité Pulmonaire,0.6779855,0.18825999,Non
Opacité Pulmonaire,0.5278652,0.2163648,Non
Opacité Pulmonaire,0.33443737,0.252476,Non
Opacité Pulmonaire,0.458997,0.19918975,Non
Opacité Pulmonaire,0.48754653,0.21847422,Non
Opacité Pulmonaire,0.44540802,0.17132334,Non
Opacité Pulmonaire,0.4588547,0.2184344,Non
Opacité Pulmonaire,0.51857644,0.2456067,Non
Opacité Pulmonaire,0.5055494,0.28289866,Non
Opacité Pulmonaire,0.5051032,0.20474297,Non
Opacité Pulmonaire,0.5847315,0.25287464,Non
Opacité Pulmonaire,0.5001581,0.2281428,Non
Opacité Pulmonaire,0.5813136,0.18405725,Non
Opacité Pulmonaire,0.4532732,0.2739655,Non
Opacité Pulmonaire,0.543737,0.26396623,Non
Opacité Pulmonaire,0.6525081,0.20649202,Non
Opacité Pulmonaire,0.43186197,0.18213765,Non
Opacité Pulmonaire,0.68980294,0.20608595,Non
Opacité Pulmonaire,0.42909545,0.29017475,Non
Opacité Pulmonaire,0.45114166,0.21270359,Non
Opacité Pulmonaire,0.48765346,0.23918204,Non
Opacité Pulmonaire,0.5091706,0.28954428,Non
Opacité Pulmonaire,0.46482274,0.23335046,Non
Opacité Pulmonaire,0.43463555,0.20501144,Non
Opacité Pulmonaire,0.37619218,0.27413923,Non
Opacité Pulmonaire,0.38475022,0.18520385,Non
Opacité Pulmonaire,0.46017727,0.20056385,Non
Opacité Pulmonaire,0.65858924,0.19517143,Non
Opacité Pulmonaire,0.5427978,0.23314026,Non
Opacité Pulmonaire,0.3920233,0.19522798,Non
Opacité Pulmonaire,0.45684847,0.27191782,Non
Opacité Pulmonaire,0.4644489,0.17875236,Non
Opacité Pulmonaire,0.5818994,0.2334409,Non
Opacité Pulmonaire,0.45823687,0.2898863,Non
Opacité Pulmonaire,0.45163637,0.2867522,Non
Opacité Pulmonaire,0.57165426,0.20256826,Non
Opacité Pulmonaire,0.71103066,0.21945915,Non
Opacité Pulmonaire,0.47356668,0.23216246,Non
Opacité Pulmonaire,0.41830742,0.22237556,Non
Opacité Pulmonaire,0.45620784,0.21631885,Non
Opacité Pulmonaire,0.5844424,0.20342,Non
Opacité Pulmonaire,0.49742058,0.24824885,Non
Opacité Pulmonaire,0.52343494,0.2250753,Non
Opacité Pulmonaire,0.46346045,0.21103075,Non
Opacité Pulmonaire,0.44121584,0.20745751,Non
Opacité Pulmonaire,0.5400747,0.27538568,Non
Opacité Pulmonaire,0.41851723,0.19575813,Non
Opacité Pulmonaire,0.42037374,0.25523803,Non
Opacité Pulmonaire,0.4672252,0.1694794,Non
Opacité Pulmonaire,0.5937088,0.18651327,Non
Opacité Pulmonaire,0.44168952,0.20451406,Non
Opacité Pulmonaire,0.53679687,0.27239046,Non
Opacité Pulmonaire,0.4780965,0.25851572,Non
Opacité Pulmonaire,0.5784529,0.18211666,Non
Opacité Pulmonaire,0.4579183,0.18564253,Non
Opacité Pulmonaire,0.5985361,0.25105965,Non
Opacité Pulmonaire,0.30394074,0.2366826,Non
Opacité Pulmonaire,0.3719492,0.27139908,Non
Opacité Pulmonaire,0.4295539,0.19938058,Non
Opacité Pulmonaire,0.47630236,0.2066288,Non
Opacité Pulmonaire,0.39725345,0.1900611,Non
Opacité Pulmonaire,0.45124477,0.19245887,Non
Opacité Pulmonaire,0.54504496,0.2535412,Non
Opacité Pulmonaire,0.3127772,0.25961968,Non
Opacité Pulmonaire,0.49127194,0.28422368,Non
Opacité Pulmonaire,0.4305017,0.20129459,Non
Opacité Pulmonaire,0.3937348,0.28814638,Non
Opacité Pulmonaire,0.44627482,0.23486353,Non
Opacité Pulmonaire,0.4199032,0.27697682,Non
Opacité Pulmonaire,0.41791064,0.19594848,Non
Opacité Pulmonaire,0.53203106,0.2490472,Non
Opacité Pulmonaire,0.54309356,0.28349376,Non
Opacité Pulmonaire,0.43849263,0.23703535,Non
Opacité Pulmonaire,0.49842003,0.28849238,Non
Opacité Pulmonaire,0.527206,0.18929991,Non
Opacité Pulmonaire,0.45446405,0.25518063,Non
Opacité Pulmonaire,0.36026275,0.26251832,Non
Opacité Pulmonaire,0.50494045,0.26061258,Non
Opacité Pulmonaire,0.41815457,0.21939735,Non
Opacité Pulmonaire,0.63282126,0.21009791,Non
Opacité Pulmonaire,0.6818475,0.1984471,Non
Opacité Pulmonaire,0.4997065,0.26494408,Non
Opacité Pulmonaire,0.50853574,0.265242,Non
Opacité Pulmonaire,0.4488164,0.16150902,Non
Opacité Pulmonaire,0.5438553,0.18431997,Non
Opacité Pulmonaire,0.3511855,0.22761007,Non
Opacité Pulmonaire,0.3875931,0.23185632,Non
Opacité Pulmonaire,0.45132688,0.27333343,Non
Opacité Pulmonaire,0.46968347,0.23738927,Non
Opacité Pulmonaire,0.72282076,0.16471368,Non
Opacité Pulmonaire,0.46345162,0.25756663,Non
Opacité Pulmonaire,0.603137,0.2189019,Non
Opacité Pulmonaire,0.5029445,0.24174516,Non
Opacité Pulmonaire,0.39877668,0.22385855,Non
Opacité Pulmonaire,0.608309,0.1608225,Non
Opacité Pulmonaire,0.6340647,0.25301045,Non
Opacité Pulmonaire,0.42574188,0.23847537,Non
Opacité Pulmonaire,0.5787649,0.21462876,Non
Opacité Pulmonaire,0.6695038,0.19065133,Non
Opacité Pulmonaire,0.48797658,0.23016989,Non
Opacité Pulmonaire,0.61111087,0.28239283,Non
Opacité Pulmonaire,0.6760532,0.1677092,Non
Opacité Pulmonaire,0.4772982,0.23678237,Non
Opacité Pulmonaire,0.384584,0.19028878,Non
Opacité Pulmonaire,0.6573777,0.2556173,Non
Opacité Pulmonaire,0.6665592,0.17737634,Non
Opacité Pulmonaire,0.6644734,0.16798037,Non
Opacité Pulmonaire,0.46107855,0.25694135,Non
Opacité Pulmonaire,0.46837503,0.19308384,Non
Opacité Pulmonaire,0.43738902,0.2499332,Non
Opacité Pulmonaire,0.46052617,0.28313226,Non
Opacité Pulmonaire,0.435414,0.20147489,Non
Opacité Pulmonaire,0.65277743,0.2483698,Non
Opacité Pulmonaire,0.37810418,0.292698,Non
Opacité Pulmonaire,0.531001,0.2815602,Non
Opacité Pulmonaire,0.4103716,0.22659795,Non
Opacité Pulmonaire,0.48751652,0.24711922,Non
Opacité Pulmonaire,0.45549163,0.18097046,Non
Opacité Pulmonaire,0.4402806,0.16738611,Non
Opacité Pulmonaire,0.42112514,0.22543596,Non
Opacité Pulmonaire,0.3870866,0.29368156,Non
Opacité Pulmonaire,0.5809024,0.19537789,Non
Opacité Pulmonaire,0.49828756,0.29226005,Non
Opacité Pulmonaire,0.4781532,0.30460626,Non
Opacité Pulmonaire,0.6827625,0.22139482,Non
Opacité Pulmonaire,0.46421346,0.24253368,Non
Opacité Pulmonaire,0.5739436,0.17024818,Non
Opacité Pulmonaire,0.4933031,0.22789432,Non
Opacité Pulmonaire,0.46340093,0.23551919,Non
Opacité Pulmonaire,0.46163,0.20430066,Non
Opacité Pulmonaire,0.40959728,0.17534266,Non
Opacité Pulmonaire,0.455457,0.23251891,Non
Opacité Pulmonaire,0.51045465,0.19955641,Non
Opacité Pulmonaire,0.40937898,0.29302773,Non
Opacité Pulmonaire,0.45099127,0.19550365,Non
Opacité Pulmonaire,0.5861199,0.1852699,Non
Opacité Pulmonaire,0.49002066,0.25049904,Non
Opacité Pulmonaire,0.4449547,0.24487597,Non
Opacité Pulmonaire,0.41765547,0.1887468,Non
Opacité Pulmonaire,0.55661887,0.28268102,Non
Opacité Pulmonaire,0.5012776,0.27450663,Non
Opacité Pulmonaire,0.4128632,0.2375457,Non
Opacité Pulmonaire,0.5320074,0.15232149,Non
Opacité Pulmonaire,0.39640453,0.276522,Non
Opacité Pulmonaire,0.40272677,0.26045015,Non
Opacité Pulmonaire,0.43860465,0.20408547,Non
Opacité Pulmonaire,0.31871226,0.28845882,Non
Opacité Pulmonaire,0.50584203,0.26938403,Non
Opacité Pulmonaire,0.4205663,0.1367929,Non
Opacité Pulmonaire,0.44793525,0.19301821,Non
Opacité Pulmonaire,0.6573009,0.23822126,Non
Opacité Pulmonaire,0.44499886,0.15936387,Non
Opacité Pulmonaire,0.68190295,0.18105191,Non
Opacité Pulmonaire,0.573095,0.22279797,Non
Opacité Pulmonaire,0.5028874,0.2560222,Non
Opacité Pulmonaire,0.33555672,0.18463154,Non
Opacité Pulmonaire,0.5734858,0.18148431,Non
Opacité Pulmonaire,0.35832122,0.18086655,Non
Opacité Pulmonaire,0.47849655,0.24372713,Non
Opacité Pulmonaire,0.51429534,0.28559244,Non
Opacité Pulmonaire,0.64169866,0.19093455,Non
Opacité Pulmonaire,0.6218989,0.18998614,Non
Opacité Pulmonaire,0.45154953,0.17123033,Non
Opacité Pulmonaire,0.5675411,0.22956404,Non
Opacité Pulmonaire,0.4996379,0.24884562,Non
Opacité Pulmonaire,0.6163385,0.18574014,Non
Opacité Pulmonaire,0.6389225,0.22380444,Non
Opacité Pulmonaire,0.46282083,0.23840997,Non
Opacité Pulmonaire,0.48911,0.28506806,Non
Opacité Pulmonaire,0.45362294,0.2541118,Non
Opacité Pulmonaire,0.3415602,0.21194033,Non
Opacité Pulmonaire,0.50525653,0.2754369,Non
Opacité Pulmonaire,0.4854849,0.19806972,Non
Opacité Pulmonaire,0.41704562,0.21536577,Non
Opacité Pulmonaire,0.64266586,0.23360002,Non
Opacité Pulmonaire,0.43396983,0.20321631,Non
Opacité Pulmonaire,0.49637115,0.25466138,Non
Opacité Pulmonaire,0.6444333,0.23216772,Non
Opacité Pulmonaire,0.5861317,0.22996998,Non
Opacité Pulmonaire,0.37471372,0.18608852,Non
Opacité Pulmonaire,0.57377756,0.21939209,Non
Opacité Pulmonaire,0.41031244,0.2375504,Non
Opacité Pulmonaire,0.48915404,0.2341496,Non
Opacité Pulmonaire,0.4089113,0.19410321,Non
Opacité Pulmonaire,0.44932577,0.21482435,Non
Opacité Pulmonaire,0.47872257,0.20374143,Non
Opacité Pulmonaire,0.5338802,0.21705464,Non
Opacité Pulmonaire,0.43424338,0.18501318,Non
Opacité Pulmonaire,0.47095618,0.19164437,Non
Opacité Pulmonaire,0.47156212,0.20953745,Non
Opacité Pulmonaire,0.5668239,0.2613418,Non
Opacité Pulmonaire,0.42641914,0.21206962,Non
Opacité Pulmonaire,0.61282367,0.16257325,Non
Opacité Pulmonaire,0.5294984,0.20582348,Non
Opacité Pulmonaire,0.64682806,0.21289402,Non
Opacité Pulmonaire,0.5426925,0.27501342,Non
Opacité Pulmonaire,0.46529916,0.20379555,Non
Opacité Pulmonaire,0.5057845,0.2623265,Non
Opacité Pulmonaire,0.6043036,0.19170457,Non
Opacité Pulmonaire,0.4615272,0.23755355,Non
Opacité Pulmonaire,0.539863,0.24316502,Non
Opacité Pulmonaire,0.5742848,0.23921882,Non
Opacité Pulmonaire,0.41294372,0.22181949,Non
Opacité Pulmonaire,0.43564346,0.19061993,Non
Opacité Pulmonaire,0.38863525,0.16052005,Non
Opacité Pulmonaire,0.54913205,0.2397056,Non
