AE 1,AE 2,AE 3,label
2.649543,-1.4923962,1.3579642,Viral Pneumonia
0.539812,-1.2206601,0.3009545,Viral Pneumonia
1.8511027,-0.43322843,0.48368967,Viral Pneumonia
1.157829,-1.4951029,0.70011276,Viral Pneumonia
1.3242795,-0.22753097,0.32328442,Viral Pneumonia
1.5199472,-1.0288256,1.2434409,Viral Pneumonia
1.1225247,0.3143384,1.0583935,Viral Pneumonia
2.5905583,-1.4060109,2.7843673,Viral Pneumonia
2.6711087,-0.13159291,1.5208585,Viral Pneumonia
2.4690201,-0.6722856,1.3021084,Viral Pneumonia
1.25292,-0.31699085,0.99475807,Viral Pneumonia
1.242482,0.60286343,1.8074361,Viral Pneumonia
3.4086745,-0.20824154,1.9314677,Viral Pneumonia
2.0690029,0.3884921,0.9220229,Viral Pneumonia
3.7408667,-1.1668936,2.369663,Viral Pneumonia
1.5311635,-0.9697663,0.51029915,Viral Pneumonia
1.5720724,-0.46435565,1.3099991,Viral Pneumonia
-0.0012731142,0.5448611,0.9915046,Viral Pneumonia
0.78892845,0.13311103,1.1343375,Viral Pneumonia
3.326358,-3.432922,1.3652955,Viral Pneumonia
3.410978,-0.34768683,1.4497291,Viral Pneumonia
1.1551447,-0.15139651,1.8234276,Viral Pneumonia
1.5421181,-2.7608151,0.5210675,Viral Pneumonia
-0.7144286,-1.2009239,-0.59825695,Viral Pneumonia
1.8518641,-1.803092,0.031031437,Viral Pneumonia
2.4423141,-1.0914595,1.4795454,Viral Pneumonia
1.1895198,-0.48133087,1.6161987,Viral Pneumonia
1.4383893,-0.59606296,0.66329324,Viral Pneumonia
1.7237982,-0.26028752,0.64781344,Viral Pneumonia
2.4882514,-0.3036822,1.1668001,Viral Pneumonia
2.704109,-0.8960731,1.9056522,Viral Pneumonia
0.82414997,0.63616574,0.47617048,Viral Pneumonia
1.9571106,0.1864048,0.75517875,Viral Pneumonia
2.9428375,0.22880524,0.86802936,Viral Pneumonia
2.5664089,0.05559098,1.6853184,Viral Pneumonia
1.4612997,0.57450217,0.69618016,Viral Pneumonia
2.9517012,-0.8261235,1.0948619,Viral Pneumonia
1.1680825,-1.786919,0.58564407,Viral Pneumonia
1.8727326,0.2581027,0.5901299,Viral Pneumonia
3.0523672,-2.2048476,2.1860957,Viral Pneumonia
3.1907177,-0.5613751,2.2635717,Viral Pneumonia
2.5546234,-1.9004664,1.9770495,Viral Pneumonia
1.0917253,-1.1104151,0.30953586,Viral Pneumonia
3.0190768,0.07594146,1.6946677,Viral Pneumonia
-0.5944075,0.8061122,0.20887887,Viral Pneumonia
0.76273566,-0.85078615,0.6646635,Viral Pneumonia
0.49758574,0.36929476,-0.161057,Viral Pneumonia
4.342783,-0.16830178,2.3202524,Viral Pneumonia
1.7408597,-1.8343644,1.6851289,Viral Pneumonia
2.9823856,0.32734764,1.8851913,Viral Pneumonia
1.2539473,-1.6370343,-0.37406963,Viral Pneumonia
2.257443,-0.29642385,1.3858302,Viral Pneumonia
1.9818655,-0.88899314,1.1067822,Viral Pneumonia
1.2409157,1.7692374,0.83819765,Viral Pneumonia
2.9208908,-0.42647707,2.00869,Viral Pneumonia
1.7055008,-0.6899668,1.4918847,Viral Pneumonia
1.6205546,-1.1842674,1.2245345,Viral Pneumonia
1.2728404,-1.3365932,0.20966813,Viral Pneumonia
1.9840819,-2.2451518,0.39359847,Viral Pneumonia
2.3756697,0.9202261,1.4193187,Viral Pneumonia
0.49529368,0.28084975,-0.15657035,Viral Pneumonia
2.9909568,0.373796,1.5992734,Viral Pneumonia
2.4842906,-0.48035735,1.9717845,Viral Pneumonia
2.4176922,0.24343777,1.6436596,Viral Pneumonia
0.8076499,-1.1532772,2.591304,Viral Pneumonia
1.4290959,2.8936183,1.3759524,Viral Pneumonia
1.7204852,0.34285814,1.8925846,Viral Pneumonia
0.45106402,-2.4514072,-0.42472398,Viral Pneumonia
1.1344246,-0.6919655,0.25785768,Viral Pneumonia
1.6963675,0.47798544,2.09274,Viral Pneumonia
3.104389,-1.4500047,1.225542,Viral Pneumonia
1.4852763,0.035541266,2.1362731,Viral Pneumonia
1.9932523,-1.4607604,2.0367255,Viral Pneumonia
2.5141158,-0.95661825,1.60626,Viral Pneumonia
2.1275294,-0.644152,0.60332054,Viral Pneumonia
0.5511358,0.53018135,1.81775,Viral Pneumonia
1.1557022,-0.4643911,1.5384569,Viral Pneumonia
0.23075387,0.86590534,1.7791739,Viral Pneumonia
3.0212698,-1.2799062,2.53502,Viral Pneumonia
2.4615257,-0.8593166,1.1621363,Viral Pneumonia
0.55679166,2.2178853,0.8577859,Viral Pneumonia
3.0136826,-0.25399816,1.7036048,Viral Pneumonia
4.2612658,-1.1212827,2.2524529,Viral Pneumonia
2.7361984,0.26568347,1.8340253,Viral Pneumonia
2.0798764,-1.4654137,2.001088,Viral Pneumonia
1.4929122,-0.67573327,0.65366316,Viral Pneumonia
3.5240917,-0.4231789,1.2595667,Viral Pneumonia
1.7919014,-1.0564902,0.3032757,Viral Pneumonia
2.7233112,-2.6333783,0.12215867,Viral Pneumonia
3.029238,-1.4348899,1.6144484,Viral Pneumonia
1.1123998,-0.52346265,-0.12053968,Viral Pneumonia
1.3211486,0.46445578,1.668993,Viral Pneumonia
3.0651152,-2.3837464,2.964239,Viral Pneumonia
-0.8964879,-2.0226514,0.16076455,Viral Pneumonia
0.80287415,-1.3046098,0.86428195,Viral Pneumonia
3.5505111,-0.056128755,2.009553,Viral Pneumonia
2.5256538,1.1717587,2.024691,Viral Pneumonia
1.1346123,-1.6977315,-1.6567987,Viral Pneumonia
1.9180897,-1.4398258,2.3312027,Viral Pneumonia
2.7488523,0.04851885,1.252545,Viral Pneumonia
2.1157591,-0.5030811,0.7108014,Viral Pneumonia
0.99954593,-0.2620213,0.92925704,Viral Pneumonia
3.539703,-0.3042373,1.349646,Viral Pneumonia
1.1528299,-1.6149553,1.7144469,Viral Pneumonia
1.1715876,-0.21750276,0.2666753,Viral Pneumonia
3.3564441,-0.6201846,2.0627887,Viral Pneumonia
2.66167,-0.8361641,1.2779237,Viral Pneumonia
2.529798,-2.544687,1.6222483,Viral Pneumonia
0.36060807,1.2684944,1.0679607,Viral Pneumonia
2.7118385,-0.33073115,1.2831594,Viral Pneumonia
2.825765,-0.3218745,1.0541122,Viral Pneumonia
1.4364069,-0.21109869,0.5039467,Viral Pneumonia
1.3284403,-0.79100764,0.07412786,Viral Pneumonia
0.7284911,0.09162019,0.19047865,Viral Pneumonia
2.050871,1.3974922,1.1610992,Viral Pneumonia
2.076195,0.6136233,1.6011279,Viral Pneumonia
1.5095047,-1.0337117,0.6887072,Viral Pneumonia
0.9565469,-1.3205351,0.05440647,Viral Pneumonia
1.6693048,0.59347063,0.71372074,Viral Pneumonia
3.9451914,-1.2082689,1.3528674,Viral Pneumonia
2.223278,-0.69562656,2.1829786,Viral Pneumonia
1.7845167,-3.089016,0.24216968,Viral Pneumonia
0.54925555,1.3699359,0.6629268,Viral Pneumonia
0.9775835,0.33156216,1.3342124,Viral Pneumonia
3.872939,-1.0343269,2.2327306,Viral Pneumonia
2.515752,-1.172029,1.9320729,Viral Pneumonia
0.7512218,-1.2076417,0.89452976,Viral Pneumonia
1.2684457,0.44457328,1.3449427,Viral Pneumonia
0.7694242,-0.93464786,1.9968258,Viral Pneumonia
2.6640148,0.18097027,1.4401823,Viral Pneumonia
3.1380036,0.2650181,1.9219836,Viral Pneumonia
2.0124345,0.9472739,1.2556313,Viral Pneumonia
1.5551308,-0.1735619,1.2304988,Viral Pneumonia
1.9871935,-1.9706706,1.1593461,Viral Pneumonia
3.2502103,-2.0989897,1.0653332,Viral Pneumonia
3.324205,0.36469,1.2661057,Viral Pneumonia
2.369694,0.37146944,0.8312168,Viral Pneumonia
3.508523,-0.8883394,1.7358645,Viral Pneumonia
1.1820345,-1.8300765,-0.46743548,Viral Pneumonia
0.70738584,-0.7341965,-0.26567,Viral Pneumonia
2.81773,-1.4629333,0.80794,Viral Pneumonia
3.3125403,-1.7583829,2.4927063,Viral Pneumonia
3.3398926,-3.5549426,1.8431737,Viral Pneumonia
2.3390622,-0.017896116,2.723551,Viral Pneumonia
3.3680677,-3.5227408,2.339438,Viral Pneumonia
0.30493683,0.05904281,1.2375727,Viral Pneumonia
3.0025933,-0.3653854,1.9927658,Viral Pneumonia
0.8122156,2.0361755,1.3081354,Viral Pneumonia
1.9064429,-0.97348005,2.840838,Viral Pneumonia
2.5758116,0.07935245,1.7420514,Viral Pneumonia
3.330681,-0.7616885,1.4396385,Viral Pneumonia
1.6747334,-0.964318,1.27052,Viral Pneumonia
0.6763128,1.0084578,-0.03789495,Viral Pneumonia
1.706688,0.08467466,2.308468,Viral Pneumonia
3.4613812,-2.1862524,1.5996277,Viral Pneumonia
2.1493428,-2.216751,0.17940158,Viral Pneumonia
1.4231608,-2.658422,-0.31756872,Viral Pneumonia
2.16279,-0.8745001,1.8517334,Viral Pneumonia
2.1398282,-0.32759857,1.078516,Viral Pneumonia
2.788638,-1.8861009,2.1276221,Viral Pneumonia
2.0608346,0.54927194,1.5563623,Viral Pneumonia
2.4294288,0.32878834,0.88439244,Viral Pneumonia
2.3490622,1.4244012,1.6614181,Viral Pneumonia
3.5741084,-0.5840933,2.5591135,Viral Pneumonia
1.1472348,0.20957796,0.37590623,Viral Pneumonia
2.2843406,0.47433746,1.2568551,Viral Pneumonia
2.059207,-0.1414418,2.7996,Viral Pneumonia
2.1092973,0.23966835,1.6083592,Viral Pneumonia
2.2980707,0.42599654,1.9819952,Viral Pneumonia
1.2844342,-0.3928997,0.8216106,Viral Pneumonia
2.4674494,0.092303336,1.9717468,Viral Pneumonia
2.6482277,-1.3246933,2.3448448,Viral Pneumonia
1.7295018,-0.46803874,2.074221,Viral Pneumonia
1.6780034,1.359281,1.2562017,Viral Pneumonia
1.0670141,1.0483207,1.4148425,Viral Pneumonia
1.1715459,-0.18747073,1.2132586,Viral Pneumonia
2.7927518,-0.11475171,1.9982165,Viral Pneumonia
1.2536126,0.4340306,0.63596034,Viral Pneumonia
2.7737966,-2.5200887,1.6123282,Viral Pneumonia
2.0583196,0.5571882,0.9792139,Viral Pneumonia
2.985879,-0.6582137,1.0434449,Viral Pneumonia
3.6090527,-1.1741091,1.2822459,Viral Pneumonia
2.8578382,0.50579625,1.9653443,Viral Pneumonia
2.8886673,-0.5708114,2.8192067,Viral Pneumonia
3.03475,-0.6116589,0.7472643,Viral Pneumonia
2.5593815,-0.13243504,2.1978838,Viral Pneumonia
1.9905355,-0.06855539,1.3288754,Viral Pneumonia
0.9391392,-0.66735595,0.32300013,Viral Pneumonia
1.8273944,0.7818341,1.1171509,Viral Pneumonia
3.7534976,-2.0223386,2.0585933,Viral Pneumonia
1.5018718,1.6999892,2.2266488,Viral Pneumonia
3.7001235,-0.34298253,2.6896071,Viral Pneumonia
0.6396024,-0.10349694,1.0913274,Viral Pneumonia
0.46645465,-1.2664634,-0.3797097,Viral Pneumonia
2.6831079,-1.0422981,2.8017638,Viral Pneumonia
2.2605975,-0.42367488,0.8276445,Viral Pneumonia
0.8737666,0.20609035,2.046611,Viral Pneumonia
1.5422524,-0.91019136,1.6147223,Viral Pneumonia
3.33147,-1.9229181,1.6470909,Viral Pneumonia
0.34336042,0.9880444,0.3013342,Viral Pneumonia
1.6159204,1.5236765,1.0270548,Viral Pneumonia
1.1095392,-1.8999311,0.31735417,Viral Pneumonia
2.0888734,0.4440108,0.72552097,Viral Pneumonia
0.83495265,0.4225294,1.2592901,Viral Pneumonia
1.2131332,-1.1705371,-0.17772713,Viral Pneumonia
0.41721544,1.1525877,0.32150474,Viral Pneumonia
1.3138837,1.4591414,2.4769092,Viral Pneumonia
1.5905178,-1.4240205,1.7219403,Viral Pneumonia
2.8156435,-1.8895296,2.4022918,Viral Pneumonia
1.5883813,0.01790768,0.6470106,Viral Pneumonia
1.4123318,-0.23486896,0.26554996,Viral Pneumonia
3.6998856,0.9233821,2.1211488,Viral Pneumonia
1.4060242,1.1957406,1.8816696,Viral Pneumonia
2.4184303,-2.958375,2.1581533,Viral Pneumonia
3.2779393,-0.42127264,0.982776,Viral Pneumonia
3.0466177,-3.8505816,1.267628,Viral Pneumonia
2.8879762,-0.7121737,1.2267331,Viral Pneumonia
2.6174154,0.09614782,2.064728,Viral Pneumonia
2.6478462,-0.062403522,2.7950547,Viral Pneumonia
1.1013637,1.0252283,0.825246,Viral Pneumonia
2.3779721,-0.17815712,1.1381584,Viral Pneumonia
1.1828463,0.20135698,1.6580861,Viral Pneumonia
2.2256804,1.3013458,1.457191,Viral Pneumonia
1.4124236,-1.2061263,0.010841899,Viral Pneumonia
0.78918195,-0.5224193,0.984507,Viral Pneumonia
3.4582214,-0.94241124,3.0585,Viral Pneumonia
3.3124897,0.07563797,1.9916669,Viral Pneumonia
0.642809,-1.3988152,0.2100589,Viral Pneumonia
1.7183092,-1.3638812,0.6807838,Viral Pneumonia
2.9770267,-1.2500409,1.0807194,Viral Pneumonia
2.8276622,-0.6260913,2.9518054,Viral Pneumonia
1.419936,-1.305275,0.30769366,Viral Pneumonia
3.3313656,-0.009906039,1.7535286,Viral Pneumonia
1.6906804,0.026192598,1.0000947,Viral Pneumonia
1.2678449,-1.647598,0.3661973,Viral Pneumonia
1.985284,-1.2452589,0.6454991,Viral Pneumonia
2.5687969,-1.7969259,1.8357515,Viral Pneumonia
3.1574905,-1.2783325,1.2339946,Viral Pneumonia
1.4344302,-1.3019298,1.7996432,Viral Pneumonia
0.76671666,-1.1127832,0.5890571,Viral Pneumonia
2.7533355,-1.2104301,0.87793225,Viral Pneumonia
2.8221507,-0.8170748,1.8199278,Viral Pneumonia
2.9438272,-1.7639706,1.2507104,Viral Pneumonia
2.5377567,0.97094905,1.9835528,Viral Pneumonia
2.461399,-0.62564105,1.5824922,Viral Pneumonia
3.0430803,-2.4020293,1.5192676,Viral Pneumonia
1.4921036,-0.05621902,0.77325475,Viral Pneumonia
0.9811352,-0.532149,1.314487,Viral Pneumonia
3.3388333,-1.2104151,1.8547208,Viral Pneumonia
0.08085002,-0.46191198,-0.19395468,Viral Pneumonia
0.6971726,0.35612953,0.43189853,Viral Pneumonia
1.1409143,-0.66003835,-0.14236349,Viral Pneumonia
2.6553617,-2.0723286,1.113786,Viral Pneumonia
1.2859503,-1.4350781,0.88833535,Viral Pneumonia
3.544256,-0.72460407,2.1335645,Viral Pneumonia
1.1457605,-2.0468943,-1.5135885,Viral Pneumonia
0.9137823,-0.3111518,1.1404697,Viral Pneumonia
1.0059361,-1.6736257,-1.4682276,Viral Pneumonia
2.464027,-3.6061428,1.4025414,Viral Pneumonia
2.392471,-0.83812696,0.5884218,Viral Pneumonia
3.3028786,-1.3737396,1.3150431,Viral Pneumonia
3.3413126,-0.92189425,1.4914873,Viral Pneumonia
1.9693749,-0.94715744,0.6394279,Viral Pneumonia
2.870641,-0.121846765,2.117403,Viral Pneumonia
0.92070717,0.4298818,0.24807346,Viral Pneumonia
1.5763254,1.0265696,2.4809105,Viral Pneumonia
3.3024998,-0.17623721,1.1763642,Viral Pneumonia
2.1362803,-0.40642202,1.5709317,Viral Pneumonia
3.2232902,-1.0701526,0.6668142,Viral Pneumonia
3.1763682,0.7574436,2.224726,Viral Pneumonia
3.5713375,-1.4116966,2.356261,Viral Pneumonia
2.6338034,-1.3084476,2.4339736,Viral Pneumonia
2.3368418,-2.056023,1.803761,Viral Pneumonia
1.490169,-0.47925252,1.0180163,Viral Pneumonia
1.3076714,-2.4454355,0.16642845,Viral Pneumonia
2.277394,-1.5283221,2.4905999,Viral Pneumonia
0.050429553,-1.1470155,-0.005905196,Viral Pneumonia
2.7194622,1.0814089,1.1580068,Viral Pneumonia
1.8239954,-4.007651,0.6173995,Viral Pneumonia
1.8897568,-2.8427894,0.5759963,Viral Pneumonia
3.3422186,-0.7727116,2.4462097,Viral Pneumonia
2.5161655,-1.1068126,0.54970276,Viral Pneumonia
0.9809132,-1.4609897,0.74849564,Viral Pneumonia
1.0433062,0.82206184,1.401718,Viral Pneumonia
3.0692883,-0.18395527,0.8072562,Viral Pneumonia
0.64465076,-0.72910684,0.39876115,Viral Pneumonia
1.4777472,-1.7262683,0.9188758,Viral Pneumonia
1.1112819,0.8470724,-0.11255239,Viral Pneumonia
0.5201478,0.41788322,2.027757,Viral Pneumonia
1.218965,0.42010295,0.65600586,Viral Pneumonia
3.0580022,-2.1402142,1.4668514,Viral Pneumonia
2.2617834,0.34316283,1.3855451,Viral Pneumonia
0.23414303,0.6462338,0.8476184,Viral Pneumonia
3.3712687,-0.98986095,1.2032396,Viral Pneumonia
3.0651093,0.45616078,2.0144844,Viral Pneumonia
2.6389601,-2.02709,1.5877784,Viral Pneumonia
0.9382892,-0.55678374,1.1813222,Viral Pneumonia
1.1908689,-1.2639995,0.4948153,Viral Pneumonia
2.2645948,-0.700198,1.21846,Viral Pneumonia
2.0831256,-1.8658376,0.5952075,Viral Pneumonia
1.9049342,-0.5372521,1.1074756,Viral Pneumonia
2.8094606,-1.5312507,1.5062971,Viral Pneumonia
3.0727723,0.6512897,1.9685901,Viral Pneumonia
3.1433249,-0.8104346,2.164478,Viral Pneumonia
2.726446,-4.521628,1.3100413,Viral Pneumonia
1.9905355,-0.06855539,1.3288754,Viral Pneumonia
2.3303485,-1.6148416,1.1211482,Viral Pneumonia
2.5043385,-1.7273154,3.193209,Viral Pneumonia
2.8308508,-0.18290015,1.544413,Viral Pneumonia
0.89610475,0.24453218,1.3773803,Viral Pneumonia
3.2052417,0.07593426,2.9279735,Viral Pneumonia
3.4660497,-0.71658057,0.86617166,Viral Pneumonia
2.4366817,0.50627977,2.1455538,Viral Pneumonia
1.8928347,-1.4904293,1.3904561,Viral Pneumonia
2.669059,-1.691584,0.94372946,Viral Pneumonia
1.238212,0.63362813,1.5080718,Viral Pneumonia
3.1442764,-0.84497404,0.79807204,Viral Pneumonia
1.595882,-0.49340796,0.68749386,Viral Pneumonia
1.4395686,0.56527907,1.3144283,Viral Pneumonia
2.3879204,0.43931335,1.1875492,Viral Pneumonia
1.8392307,0.5161685,0.42790055,Viral Pneumonia
3.0234323,-0.5551103,1.0859233,Viral Pneumonia
0.426832,0.9520767,0.47036743,Viral Pneumonia
1.9643157,0.2833118,0.93086344,Viral Pneumonia
3.1627257,-1.5028915,0.6366114,Viral Pneumonia
2.3432283,-0.69512707,1.8523347,Viral Pneumonia
2.2038689,0.24395421,2.1766696,Viral Pneumonia
2.8662372,-0.17887406,1.679542,Viral Pneumonia
2.316784,1.0033972,1.2084246,Viral Pneumonia
3.0391269,-0.029662043,2.133055,Viral Pneumonia
1.0137106,-1.2251405,1.9850534,Viral Pneumonia
1.3460236,-1.8079665,-0.7062166,Viral Pneumonia
2.0100067,-1.3968041,1.4376734,Viral Pneumonia
3.3099284,-2.0835133,1.1880862,Viral Pneumonia
1.0215105,0.012583777,-0.40818575,Viral Pneumonia
3.6574783,-1.4102435,1.6239258,Viral Pneumonia
0.9175027,0.17343758,0.8688202,Viral Pneumonia
0.9131801,1.5567801,1.0496249,Viral Pneumonia
2.846381,-1.1372708,1.2732301,Viral Pneumonia
2.6952336,-1.0790293,1.8810163,Viral Pneumonia
-0.16793938,2.1503823,1.4152789,Viral Pneumonia
3.8401213,-0.22089942,1.9427673,Viral Pneumonia
2.2722254,-0.1697036,0.6595659,Viral Pneumonia
2.0320656,-0.7856006,0.47763437,Viral Pneumonia
1.9360186,-0.55115217,1.9868044,Viral Pneumonia
2.464177,-1.3719583,1.9108473,Viral Pneumonia
4.353721,-1.573353,2.408457,Viral Pneumonia
0.74735355,-0.93391734,-0.076623164,Viral Pneumonia
2.3434541,-0.60190666,2.0617394,Viral Pneumonia
1.9939054,0.8646395,2.5672796,Viral Pneumonia
3.7494748,-0.5407132,1.8677573,Viral Pneumonia
2.019992,-0.16339135,1.4189786,Viral Pneumonia
2.682133,-2.2254503,1.3876402,Viral Pneumonia
2.6467042,0.06637966,1.3571681,Viral Pneumonia
2.3364873,-1.1301631,1.4308726,Viral Pneumonia
1.2518183,-0.2649268,0.66293305,Viral Pneumonia
2.4542336,-1.8183086,0.11553619,Viral Pneumonia
2.301876,-0.68418354,1.4832668,Viral Pneumonia
2.6225238,-1.7761507,1.7129911,Viral Pneumonia
2.451106,-0.54910254,0.6654246,Viral Pneumonia
3.6885347,-0.4942642,2.3881273,Viral Pneumonia
2.8055632,-0.89626503,0.7585132,Viral Pneumonia
2.7210906,0.01921352,1.8273064,Viral Pneumonia
2.888435,-0.572493,1.7456863,Viral Pneumonia
1.3497466,-0.80533046,0.7107575,Viral Pneumonia
2.5815642,0.76377594,2.2613354,Viral Pneumonia
0.5370077,0.1991805,1.171407,Viral Pneumonia
3.5254176,0.49515897,2.7073836,Viral Pneumonia
2.6422358,-1.0317469,1.7852223,Viral Pneumonia
3.586736,-0.07070486,2.3805428,Viral Pneumonia
3.4103441,-0.4769289,2.7777214,Viral Pneumonia
0.81635094,1.0403677,0.34655365,Viral Pneumonia
2.9894018,0.4647516,1.7232356,Viral Pneumonia
1.4728162,0.82865125,2.5869894,Viral Pneumonia
2.2375119,0.4410175,1.9428719,Viral Pneumonia
2.3844876,2.4520073,3.3361013,Viral Pneumonia
1.9106535,-0.74096483,1.2126399,Viral Pneumonia
2.5213704,-0.58203083,2.8400795,Viral Pneumonia
1.4469271,-1.5241432,0.5163637,Viral Pneumonia
1.5752616,-0.022866577,1.2552224,Viral Pneumonia
0.8986684,-0.020122357,0.35570177,Viral Pneumonia
1.112271,0.053025156,1.3552604,Viral Pneumonia
1.6032047,-0.009393334,0.42857787,Viral Pneumonia
3.4499369,-0.93091714,2.5810556,Viral Pneumonia
1.2614846,-2.374983,-0.04240655,Viral Pneumonia
3.472308,-0.27039784,1.8340251,Viral Pneumonia
2.254212,-1.2809737,1.4570752,Viral Pneumonia
1.4662973,-0.33469826,0.80226433,Viral Pneumonia
2.7410212,-1.2057633,2.3894906,Viral Pneumonia
2.580048,-0.44737482,1.7793939,Viral Pneumonia
1.2635249,-0.17637333,0.8455684,Viral Pneumonia
1.3616625,-0.23654373,0.5440558,Viral Pneumonia
2.2891157,-0.38774127,1.3364192,Viral Pneumonia
1.5296432,-1.8225307,0.6356258,Viral Pneumonia
1.4580455,0.8841603,1.0059153,Viral Pneumonia
1.6394542,-1.5290387,-0.41713727,Viral Pneumonia
2.4752257,-0.46402788,1.457317,Viral Pneumonia
2.5614114,-0.10009612,3.0818024,Viral Pneumonia
2.9815977,-2.3447738,1.7732391,Viral Pneumonia
0.9567084,-0.57978415,0.56867296,Viral Pneumonia
1.5222298,-1.8455665,0.61133814,Viral Pneumonia
2.3251696,0.0073739886,1.6487689,Viral Pneumonia
3.4208066,0.5147749,2.7280183,Viral Pneumonia
1.8467966,0.8911224,1.28138,Viral Pneumonia
3.1032865,-1.6441418,1.9961909,Viral Pneumonia
3.5652122,-1.1583017,2.2029688,Viral Pneumonia
2.281456,0.82817787,1.5636877,Viral Pneumonia
1.532202,-2.0285954,1.7549933,Viral Pneumonia
1.502426,-0.437501,1.0890571,Viral Pneumonia
0.97059983,0.99542254,0.35354248,Viral Pneumonia
2.2928083,0.7243263,1.3810639,Viral Pneumonia
1.6404958,-1.2985862,0.73274153,Viral Pneumonia
2.9573014,-4.019363,1.8539824,Viral Pneumonia
2.6172633,-0.4097675,0.56769633,Viral Pneumonia
1.6770189,0.059018016,0.9888597,Viral Pneumonia
3.4800189,-1.4083325,2.6736186,Viral Pneumonia
3.0052161,-0.3838886,1.3973111,Viral Pneumonia
1.4738288,-0.111025974,2.1695514,Viral Pneumonia
0.6403812,-1.1266637,1.2775874,Viral Pneumonia
3.4569175,-0.42969763,1.0606109,Viral Pneumonia
0.6950241,1.2914013,0.35793796,Viral Pneumonia
1.018731,-0.7098324,0.75067455,Viral Pneumonia
1.6431103,-0.83058244,1.9262822,Viral Pneumonia
3.040266,-1.8091168,0.8910251,Viral Pneumonia
-0.2574784,1.0312022,0.6367813,Viral Pneumonia
0.614607,-0.86998296,0.84279746,Viral Pneumonia
0.4446285,1.5573765,0.6836565,Viral Pneumonia
2.86249,-1.294194,1.0734001,Viral Pneumonia
2.502681,-0.71480376,1.9956907,Viral Pneumonia
3.5867796,-1.2345043,1.36942,Viral Pneumonia
0.075846195,-0.8246528,0.2994417,Viral Pneumonia
0.8646214,-0.22657694,0.43326008,Viral Pneumonia
0.14339413,1.7554178,1.4080011,Viral Pneumonia
3.4627564,-1.4928855,0.99910825,Viral Pneumonia
1.0677396,-0.03601776,0.622914,Viral Pneumonia
2.819499,-0.26904058,1.6413662,Viral Pneumonia
0.37219644,-0.29027313,1.0986204,Viral Pneumonia
2.718066,0.21502005,2.235759,Viral Pneumonia
1.6386974,1.0466056,0.89231706,Viral Pneumonia
2.4004993,0.20219609,1.8384261,Viral Pneumonia
3.4339669,-0.12264089,2.3332126,Viral Pneumonia
2.498789,0.60605174,1.6851003,Viral Pneumonia
0.80176616,0.07937098,0.746967,Viral Pneumonia
2.207195,-1.9348072,1.033258,Viral Pneumonia
2.6044807,-0.12560129,2.1953275,Viral Pneumonia
1.7408597,-1.8343644,1.6851289,Viral Pneumonia
2.4437056,-0.10954107,1.6113179,Viral Pneumonia
3.317253,-0.78946954,2.1271815,Viral Pneumonia
0.88214225,-0.56142205,1.6042151,Viral Pneumonia
2.8023067,-2.1678417,2.486987,Viral Pneumonia
2.526251,-0.83943695,0.5985556,Viral Pneumonia
-0.3419759,0.6668449,2.4115505,Viral Pneumonia
2.6053417,-0.97135323,1.0873548,Viral Pneumonia
2.908967,-1.9593612,0.3341218,Viral Pneumonia
0.79052293,2.276639,1.7179523,Viral Pneumonia
3.4406738,-1.4629558,2.2634654,Viral Pneumonia
1.1539646,-0.6863043,0.6603032,Viral Pneumonia
2.3267698,-1.6374354,2.2186697,Viral Pneumonia
1.7562603,-0.041178286,1.5953524,Viral Pneumonia
2.4289033,-0.05725626,1.6694921,Viral Pneumonia
3.9441566,-0.6432512,1.3065127,Viral Pneumonia
3.7541893,-1.9053768,2.3783042,Viral Pneumonia
1.2604831,0.8505836,1.8741868,Viral Pneumonia
3.5149603,-0.05548653,2.6661417,Viral Pneumonia
2.9828024,0.825231,1.5264971,Viral Pneumonia
1.0780296,0.1931923,0.4661159,Viral Pneumonia
3.1086917,-1.2766588,3.057124,Viral Pneumonia
1.0601847,1.0795487,1.2540017,Viral Pneumonia
0.21465118,-0.54993594,0.12587553,Viral Pneumonia
3.8949616,-0.5193636,0.9170569,Viral Pneumonia
1.2496133,0.54563105,1.4912536,Viral Pneumonia
0.689188,1.5347394,2.2624638,Viral Pneumonia
1.8868395,0.083646566,1.1786054,Viral Pneumonia
2.0465615,-1.5825995,1.4152387,Viral Pneumonia
2.2838702,-0.05748786,2.9396827,Viral Pneumonia
3.3482234,-1.5285432,1.6730176,Viral Pneumonia
1.8218952,-1.3151355,0.7024174,Viral Pneumonia
3.2882133,0.23597527,1.4105482,Viral Pneumonia
1.9914902,-0.07939322,0.829195,Viral Pneumonia
3.0183475,0.0628328,2.1769466,Viral Pneumonia
3.962109,-0.587525,1.6966001,Viral Pneumonia
3.0158653,-0.34565407,2.3150146,Viral Pneumonia
2.1258194,-1.7373003,0.8903425,Viral Pneumonia
1.4260875,-1.0161538,1.2966015,Viral Pneumonia
2.4481685,0.097527176,1.6417836,Viral Pneumonia
3.0371463,-1.2845768,0.9615219,Viral Pneumonia
2.3513997,-0.2516737,1.4526501,Viral Pneumonia
2.074371,-0.943437,2.9096127,Viral Pneumonia
3.7120016,-0.4123714,2.090349,Viral Pneumonia
0.8152369,-1.4047321,1.2121874,Viral Pneumonia
1.7419564,0.43894148,2.6595743,Viral Pneumonia
3.6126013,-1.2034329,1.5926669,Viral Pneumonia
